signal_time,direction,direction_value,close,ema50,ema100,ema_gap,ema_gap_ratio,rsi14,atr14,atr_ratio,spread,spread_atr_ratio,tick_volume,volume_change,candle_body,candle_range,body_ratio,return_1,return_3,return_6,return_12,hour_utc,day_of_week,holding_bars,exit_reason,result
2025-08-19 05:45:00+00:00,SELL,-1,147.767,147.79435352259242,147.79449942210917,-0.00014589951675247903,-9.873619735968047e-07,49.28957098635603,0.06709165969621259,0.00045403682619402563,20.0,0.29809964592557286,235.0,0.6906474820143884,-0.008000000000009777,0.0619999999999834,0.12903225806470836,-4.060281648199382e-05,0.00015567468052846145,0.00048749111344337237,0.0003384850761929403,5,1,12,STOP_LOSS,0
2025-08-19 06:00:00+00:00,BUY,1,147.824,147.7950962418638,147.79485626896712,0.0002399728966793191,1.6233689839222256e-06,56.091731049618254,0.06240684269408853,0.0004221698959173647,20.0,0.3204776773924904,300.0,0.36986301369863006,0.029000000000024784,0.04099999999999682,0.7073170731713911,0.0001826830043911709,0.00038574241880806603,0.0005414771496643489,0.0007311327141270585,6,1,2,STOP_LOSS,0
2025-08-19 06:05:00+00:00,SELL,-1,147.776,147.79434736963384,147.79448287750242,-0.00013550786857763342,-9.169815706043838e-07,49.70833259719246,0.06180635393022521,0.0004182435167430788,23.0,0.37213002446261906,184.0,-0.3866666666666667,-0.04800000000000182,0.054000000000002046,0.8888888888888888,-0.00032471046650073276,-2.7067262146407423e-05,0.0,0.00031137886685184135,6,1,8,STOP_LOSS,0
2025-08-19 15:30:00+00:00,BUY,1,147.825,147.70966094012368,147.70940894332074,0.0002519968029446318,1.7046967897489045e-06,62.233031741859534,0.056062370074233064,0.000379248233209762,20.0,0.356745531334435,571.0,1.0320284697508897,0.08699999999998909,0.10400000000001342,0.8365384615382487,0.0006024259489900707,0.0008124301817811208,0.0006362916381801309,0.00024359052432854078,15,1,2,STOP_LOSS,0
2025-08-19 17:20:00+00:00,SELL,-1,147.629,147.71339639931645,147.71474786011046,-0.0013514607940123824,-9.154439805271204e-06,41.20829215150223,0.0589405362170296,0.00039924768315865853,20.0,0.3393250432326646,361.0,0.04034582132564846,-0.03100000000000591,0.08500000000000796,0.3647058823529766,-0.00022348336064803576,0.00042014813610080637,-0.00019639978870089614,-0.0014609895498665093,17,1,2,STOP_LOSS,0
2025-08-19 17:40:00+00:00,BUY,1,147.734,147.71636425409625,147.71615036299747,0.00021389109878100498,1.4478122759893117e-06,52.21231025322158,0.0613375586967559,0.00041518918256295705,20.0,0.32606449335352805,342.0,-0.050000000000000044,-0.03499999999999659,0.0759999999999934,0.4605263157894688,-0.00023685617416369098,0.00041307483426233915,0.0006434614160215624,8.800373677408935e-05,17,1,6,STOP_LOSS,0
2025-08-19 18:15:00+00:00,SELL,-1,147.654,147.71435057214342,147.71531783552635,-0.000967263382932515,-6.550878289328532e-06,43.876539964989,0.06772106352352973,0.00045864699583844485,20.0,0.29532908905145866,326.0,-0.3595284872298625,0.01300000000000523,0.0519999999999925,0.25000000000013667,9.482525060966474e-05,-0.0006835640079861927,-0.000724142365035374,-5.417778439953391e-05,18,1,3,STOP_LOSS,0
2025-08-19 18:35:00+00:00,BUY,1,147.765,147.71709954081823,147.71662709628464,0.00047244453358530336,3.197269540048749e-06,55.6693593931828,0.0625918183906595,0.0004235902845102663,20.0,0.31953057946283564,249.0,-0.0945454545454546,0.02199999999999136,0.03200000000001069,0.6874999999995004,0.0001624464434379913,0.0005213693732732949,0.00047394969362524186,-2.706927704743123e-05,18,1,5,STOP_LOSS,0
2025-08-19 19:05:00+00:00,SELL,-1,147.615,147.7124724695418,147.7144317742267,-0.001959304684902463,-1.3273073094891867e-05,38.80921784615198,0.05857411072002387,0.000396803243031019,20.0,0.34144777879082494,480.0,-0.14742451154529312,-0.018999999999977035,0.04599999999999227,0.41304347826043974,-0.0001219239600902533,-0.0007040394262077809,-0.001015125367982761,-0.0005416567927145621,19,1,13,TAKE_PROFIT,1
2025-08-20 04:50:00+00:00,SELL,-1,147.489,147.62355810261704,147.62375026267594,-0.00019216005890143606,-1.3028772240739043e-06,36.59544240373859,0.07121756447938202,0.0004828669560399895,20.0,0.28082959795388873,377.0,-0.246,-0.019000000000005457,0.04200000000000159,0.4523809523810652,-0.00013558494735899096,2.0340913713834397e-05,-0.0009550904287746187,-0.0012054148861966318,4,2,3,STOP_LOSS,0
2025-08-25 03:40:00+00:00,BUY,1,147.424,147.1475172245904,147.14435413254378,0.0031630920466056978,2.145574700595356e-05,67.81650285427696,0.06404358710633787,0.00043441764642349864,20.0,0.3122873171796582,367.0,0.6990740740740742,-0.03899999999998727,0.08900000000002706,0.438202247190735,-0.00027125264471328236,-0.0003864904631781796,7.462028450677671e-05,0.0009301567687576284,3,0,2,STOP_LOSS,0
2025-08-25 09:50:00+00:00,SELL,-1,147.114,147.25275886274383,147.2547613637929,-0.0020025010490769546,-1.3611899948862477e-05,36.02273222821093,0.052659825427922975,0.00035795250912845124,20.0,0.37979616980262454,222.0,-0.1777777777777778,-0.009999999999990905,0.05299999999999727,0.18867924528285698,-6.79698757509728e-05,-0.0005367103055172739,0.0,-0.0014389856508694177,9,0,1,STOP_LOSS,0
2025-08-25 11:05:00+00:00,BUY,1,147.347,147.25467423876046,147.2540099943602,0.0006642444002693537,4.508027990182044e-06,63.07070191173285,0.05590933822976017,0.00037943994943745153,22.0,0.3934941942898824,155.0,-0.4172932330827067,0.0049999999999954525,0.02400000000000091,0.20833333333313597,4.072186288950341e-05,0.00018327450448007987,0.00046850174499946107,0.0009782409325898023,11,0,1,STOP_LOSS,0
2025-08-26 12:25:00+00:00,SELL,-1,147.548,147.63291931485534,147.63339839582062,-0.00047908096527748967,-3.2469499097072796e-06,43.27296804819443,0.05852970495451944,0.0003966824691254333,20.0,0.3417068310106982,367.0,0.06069364161849711,0.0020000000000095497,0.02600000000001046,0.07692307692341327,2.7110556850784562e-05,-0.0002981191392488203,-0.00010165149800411832,-1.3554727211206874e-05,12,1,13,STOP_LOSS,0
2025-08-29 04:45:00+00:00,BUY,1,147.009,146.91478097451534,146.91420767519855,0.0005732993167839595,3.899756591664181e-06,57.91347275683434,0.07107509656800928,0.00048347445780876877,20.0,0.2813925125077065,470.0,0.48734177215189867,0.014999999999986358,0.057999999999992724,0.25862068965496965,0.00010884872068728235,-4.081216202433957e-05,0.0007760645358927398,0.0011918220575615202,4,4,3,STOP_LOSS,0
2025-08-29 05:40:00+00:00,SELL,-1,146.866,146.91480569451463,146.9149353317128,-0.00012963719817093988,-8.826903311245616e-07,43.221448825689144,0.05737451910681243,0.00039065896195724287,21.0,0.36601613968920466,165.0,-0.3096234309623431,0.005000000000023874,0.02199999999999136,0.22727272727390171,4.085523627939125e-05,-0.00011573837680323162,-0.0006056275730665917,-0.0008639867204559559,5,4,6,STOP_LOSS,0
2025-09-02 20:50:00+00:00,BUY,1,148.387,148.30229046353767,148.30149543098665,0.0007950325510250877,5.357831555493997e-06,62.43987020267901,0.05261866375633222,0.00035460426962154515,22.0,0.4181025976234997,215.0,-0.3086816720257235,-0.01300000000000523,0.02200000000001978,0.5909090909087973,-0.00010107680489468418,0.0005259289726180505,0.0008701048172778947,0.0007891009644567237,20,1,13,TAKE_PROFIT,1
2025-09-03 12:55:00+00:00,SELL,-1,148.546,148.6438282690908,148.64553978979225,-0.0017115207014626321,-1.152182287952979e-05,43.015126502094766,0.06742189216544225,0.00045387888038346546,20.0,0.2966395536767684,487.0,0.006198347107438051,0.036000000000001364,0.044999999999987494,0.8000000000002526,0.00024914314957347194,0.0004512422632154678,-0.0007063524631520934,-0.00018845827668378945,12,2,7,STOP_LOSS,0
2025-09-03 15:45:00+00:00,BUY,1,148.783,148.6400549771518,148.63995789818165,9.707897015687195e-05,6.52486978733269e-07,65.39540889829073,0.06364060289909776,0.00042774109205418473,20.0,0.3142647789133931,584.0,0.04847396768402157,0.053999999999973625,0.07800000000000296,0.6923076923073279,0.00034962448985065286,0.0011304377081720052,0.00094185397226898,0.001069813758208582,15,2,1,STOP_LOSS,0
2025-09-04 06:40:00+00:00,BUY,1,148.216,148.09123745824158,148.088771782327,0.002465675914578469,1.663569327588431e-05,65.27022920723726,0.053357253941183395,0.0003599965856667525,20.0,0.37483188362816305,221.0,-0.26821192052980136,0.009000000000014552,0.02400000000000091,0.37500000000059214,6.747365153914053e-05,0.0004657536095906689,0.00028345053788125796,0.0006143459915612937,6,3,11,STOP_LOSS,0
2025-09-10 16:50:00+00:00,SELL,-1,147.341,147.41955971421373,147.420829887338,-0.0012701731242543701,-8.620635968633103e-06,45.11997819182095,0.09099150389849538,0.0006175572576438016,21.0,0.23079077826240055,491.0,-0.27581120943952797,-0.03299999999998704,0.06399999999999295,0.5156249999998542,-0.00023070398642910384,0.00013575797068998696,0.00016291398820222902,-0.0012675559893714494,16,2,85,STOP_LOSS,0
2025-09-11 16:40:00+00:00,SELL,-1,147.415,147.70116471920045,147.70400225025395,-0.002837531053501152,-1.9248591076221228e-05,34.239492280391616,0.11008366560140574,0.0007467602727090578,22.0,0.19984799633815123,766.0,-0.15916575192096594,-0.022999999999996135,0.07499999999998863,0.3066666666666616,-0.00015599777533603643,-0.0005220622135437836,2.0351124738748894e-05,-0.001206019255655777,16,3,5,TAKE_PROFIT,1
2025-09-17 22:30:00+00:00,BUY,1,146.606,146.3320988161945,146.32664103555967,0.005457780634827714,3.722753935601349e-05,57.379725825001564,0.18710683036716355,0.0012762562948799064,22.0,0.11757988715232336,900.0,0.029748283752860427,0.06399999999999295,0.11899999999999977,0.537815126050362,0.0004367348609954913,0.0003002142438011113,-4.0924344528403545e-05,0.0036419896764652293,22,2,10,TAKE_PROFIT,1
2025-09-19 11:25:00+00:00,BUY,1,147.947,147.76507385053387,147.76477043861024,0.0003034119236247079,2.050814978503842e-06,62.49606114131445,0.08780266209049321,0.0005934737581058975,22.0,0.25056187906154653,390.0,0.8139534883720929,-0.019000000000005457,0.0660000000000025,0.2878787878788597,-0.00011489281176502164,0.00011491921854922538,0.00017576949858377766,0.0009471811213273007,11,4,1,STOP_LOSS,0
2025-09-22 10:35:00+00:00,SELL,-1,148.003,148.14571835273142,148.1464914444521,-0.0007730917206743015,-5.223486825769083e-06,40.016254193555746,0.061203203679938055,0.0004135267777000335,20.0,0.3267802794211547,493.0,-0.12433392539964472,-0.02800000000002001,0.06399999999999295,0.4375000000003608,-0.00019590358841348188,-0.00020265751555392786,-0.00031746031746049397,-0.0003714760431723363,10,0,3,STOP_LOSS,0
2025-09-26 15:55:00+00:00,SELL,-1,149.612,149.74577748607857,149.74805108237197,-0.002273596293406399,-1.5196617205881876e-05,37.354542181277075,0.07095592434925027,0.00047426626439891367,20.0,0.28186511814797216,678.0,0.008928571428571397,-0.06700000000000728,0.09999999999999432,0.6700000000001108,-0.00045430251202571714,-0.00012029673193880708,-0.00045430251202571714,-0.0010949684862728848,15,4,6,STOP_LOSS,0
2025-09-30 03:55:00+00:00,BUY,1,148.784,148.60550652032427,148.6039009324894,0.0016055878348595343,1.0791401191388418e-05,69.79621265274683,0.05874943894331423,0.000394863956764936,20.0,0.34042878297608026,507.0,-0.43541202672605794,-0.016000000000019554,0.060000000000002274,0.26666666666698247,-0.00012096611604683893,0.0010967494499429797,0.0011910609863599042,0.0011843238587423421,3,1,1,STOP_LOSS,0
2025-10-02 05:10:00+00:00,SELL,-1,146.961,147.0787485929846,147.08072655181468,-0.001977958830082116,-1.3459073019931247e-05,37.401210302587266,0.0594363825337731,0.00040443643234445254,20.0,0.33649423379081905,191.0,-0.25390625,-0.030000000000001137,0.049000000000006594,0.6122448979591245,-0.00021089583106548293,-9.525429494794402e-05,-0.00044889714134122016,-0.0010671705705622703,5,3,2,STOP_LOSS,0
2025-10-02 05:55:00+00:00,BUY,1,147.154,147.0839787872544,147.0828373191946,0.0011414680598136329,7.756962500602314e-06,58.45097228307779,0.05110041022042019,0.0003472580440927205,20.0,0.39138629051568397,86.0,-0.31746031746031744,0.03100000000000591,0.03999999999999204,0.775000000000302,0.00020390962725325146,0.00027869732790430923,0.0007752992383025514,0.0012178941996938697,5,3,5,STOP_LOSS,0
2025-10-02 11:15:00+00:00,SELL,-1,146.947,147.10818250689036,147.1111712143927,-0.0029887075023395937,-2.0338676545554477e-05,34.97343462011483,0.07090842251014956,0.0004825441996784525,20.0,0.28205394073090934,348.0,-0.2997987927565392,-0.02400000000000091,0.06900000000001683,0.3478260869564501,-0.00016329752127974828,-0.0007140331311372705,-0.0004421407776236119,-0.0010468997491519527,11,3,6,TAKE_PROFIT,1
2025-10-03 12:00:00+00:00,SELL,-1,147.396,147.48903866551976,147.4904955215871,-0.0014568560673353659,-9.883959315960853e-06,45.34062028405586,0.05826792331358293,0.0003953154991558993,20.0,0.34324202515962615,238.0,-0.24683544303797467,0.07699999999999818,0.09899999999998954,0.7777777777778416,0.0005226752828895176,0.00023751196042365308,-5.427261132673333e-05,0.0002307243387031921,12,4,31,TAKE_PROFIT,1
2025-10-06 17:00:00+00:00,SELL,-1,149.878,150.04188130543105,150.04306174639365,-0.001180440962599505,-7.87601224061907e-06,42.89775753321605,0.08939604280566689,0.0005964587384784084,20.0,0.22372354941344433,762.0,-0.005221932114882533,-0.04600000000002069,0.103999999999985,0.4423076923079551,-0.00030015407909400604,-0.00015343460016958854,-0.0009065820523419532,0.0008012927523068925,17,0,4,STOP_LOSS,0
2025-10-06 19:35:00+00:00,BUY,1,150.115,150.03365446476928,150.03321944353328,0.0004350212360009209,2.8979198347994597e-06,60.00179402445845,0.055389820098855826,0.0003689825806805171,20.0,0.3610771792416985,169.0,-0.08648648648648649,-0.014999999999986358,0.02199999999999136,0.6818181818178295,-5.328963583184354e-05,0.00023320895522394025,0.0009668600386745219,0.0002465384666641146,19,0,27,TAKE_PROFIT,1
2025-10-09 16:20:00+00:00,SELL,-1,152.651,152.7228339569805,152.7231609175464,-0.0003269605658999808,-2.141882895624534e-06,46.70728763058433,0.1597371388074443,0.0010464205200584622,20.0,0.1252056982447211,760.0,-0.14317925591882752,0.018000000000000682,0.07800000000000296,0.23076923076923078,0.00011137754366674635,-0.00046489700239649157,-0.0008770494485714764,-0.0006873707088428382,16,3,4,STOP_LOSS,0
2025-10-09 16:40:00+00:00,BUY,1,152.913,152.7290115690628,152.72616086282716,0.002850706235648204,1.8642667632236654e-05,60.21173319815555,0.150919653828596,0.0009869641811264967,20.0,0.1325208446523115,933.0,0.0748847926267282,0.11000000000001364,0.13899999999998158,0.7913669064750232,0.0007264302823262181,0.0019001067991064602,0.003188411501899413,0.001093318319301373,16,3,114,TAKE_PROFIT,1
2025-10-10 04:45:00+00:00,SELL,-1,152.941,153.01376704343525,153.01482234761568,-0.0010553041804257646,-6.900073756715103e-06,43.47868748973353,0.05970237353411534,0.00039036212352551203,21.0,0.35174480940862607,226.0,0.14720812182741128,0.009000000000014552,0.02600000000001046,0.3461538461542666,6.538896626584467e-05,4.57713785031455e-05,0.000451357998848545,-0.0009276013665788785,4,4,2,STOP_LOSS,0
2025-10-15 13:35:00+00:00,BUY,1,151.416,151.29512472578654,151.29374585842342,0.0013788673631154325,9.106483879612672e-06,59.083402693679176,0.05658283973031218,0.00037369128579748626,20.0,0.3534640554508213,358.0,0.16612377850162874,-0.02400000000000091,0.038000000000010914,0.6315789473682636,-0.0001584786053883125,-0.00030370654025424493,-0.0001584786053883125,0.00027745848032023623,13,2,4,STOP_LOSS,0
2025-10-16 08:45:00+00:00,BUY,1,151.069,150.93052790106287,150.9294539750969,0.0010739259659828804,7.108844077758378e-06,61.032418109289246,0.058510158846475584,0.00038730751409273635,20.0,0.3418209827882687,399.0,-0.02444987775061125,-0.049000000000006594,0.08199999999999363,0.5975609756098829,-0.00033086507983781654,-0.00023824492902291272,-0.00023824492902291272,5.2958738522734805e-05,8,3,6,STOP_LOSS,0
2025-10-16 17:20:00+00:00,SELL,-1,150.884,151.11885717865744,151.12074090765972,-0.0018837290022872821,-1.2484617337075385e-05,31.835764977335543,0.08339089112723486,0.0005526821341377142,20.0,0.23983434796834957,725.0,-0.07525510204081631,-0.01500000000001478,0.0730000000000075,0.20547945205497586,-9.940423727139436e-05,-0.0005895093824725972,-0.0011386505666773905,-0.0016079191673230575,17,3,20,TAKE_PROFIT,1
2025-10-17 14:55:00+00:00,BUY,1,150.224,149.92682131732832,149.92369489105602,0.0031264262723027514,2.081176291606369e-05,64.01857613734191,0.10504043411082117,0.0006992253841651213,20.0,0.19040286885047839,908.0,0.11547911547911549,0.07899999999997931,0.117999999999995,0.6694915254235818,0.0005261580472208927,-1.3313274666248986e-05,-0.00031942078364566306,0.002034431926573488,14,4,4,TAKE_PROFIT,1
2025-10-20 08:35:00+00:00,SELL,-1,150.576,150.6996749120211,150.7014110193719,-0.0017361073508084246,-1.1529774670654186e-05,40.51482901348229,0.054499394840247524,0.00036193945144144833,21.0,0.38532537951213375,284.0,-0.36179775280898874,0.04200000000000159,0.054000000000002046,0.7777777777777778,0.00027900673601988224,-2.656395271627421e-05,2.6565364078301457e-05,0.0002590725203770461,8,0,3,STOP_LOSS,0
2025-10-20 10:40:00+00:00,BUY,1,150.732,150.6948731606481,150.6947609632821,0.00011219736597922747,7.443500118039134e-07,55.19904589254468,0.06315297883999205,0.0004189752596661097,20.0,0.3166913163458707,584.0,0.4455445544554455,-0.02600000000001046,0.03899999999998727,0.6666666666671525,-0.00017909378544556098,-0.00029845400823724777,-0.0001724618262382016,0.0010227257633916853,10,0,6,STOP_LOSS,0
2025-10-20 14:15:00+00:00,BUY,1,150.731,150.68446739619017,150.68380910405887,0.0006582921313054158,4.367330750180227e-06,54.74374342329572,0.05535733868920232,0.00036725914834508046,20.0,0.3612890444804039,220.0,-0.19413919413919412,-0.009000000000014552,0.03100000000000591,0.29032258064557537,-6.633895224272823e-05,0.0003451044936586545,0.00021898100837436374,-0.00015919869987723878,14,0,9,STOP_LOSS,0
2025-10-20 16:00:00+00:00,SELL,-1,150.638,150.6888381409442,150.6888853584649,-4.721752068803653e-05,-3.134502628024571e-07,44.10227644031803,0.05586301387004164,0.00037084277453259894,20.0,0.3580186354880085,479.0,-0.0788461538461539,-0.025000000000005684,0.03699999999997772,0.6756756756762362,-0.00016593324173819202,8.630705394185867e-05,0.00021247493459752853,-0.0004910027071499679,16,0,4,STOP_LOSS,0
2025-10-20 16:35:00+00:00,BUY,1,150.781,150.68984705746377,150.68917691911295,0.0006701383508129766,4.444448244891442e-06,60.357703479995756,0.06316190428026662,0.00041889829806319507,20.0,0.31664656453761336,732.0,0.24701873935264063,0.02600000000001046,0.09100000000000819,0.28571428571437496,0.00017246525820047154,0.0005706891403165493,0.0008894966378356628,0.0008230616566107241,16,0,6,STOP_LOSS,0
2025-10-20 17:25:00+00:00,SELL,-1,150.527,150.68584063001865,150.68805163614766,-0.0022110061290163685,-1.4688435490087284e-05,31.901694781096978,0.06369770603297403,0.0004231646550650318,21.0,0.3296822021993861,365.0,-0.31390977443609025,-0.04100000000002524,0.054000000000002046,0.7592592592596978,-0.0002656624625583248,-0.0007899313622664605,-0.001519010851972813,-0.000829726787563434,17,0,6,STOP_LOSS,0
2025-10-21 03:45:00+00:00,SELL,-1,150.56,150.6827636814422,150.68493925972246,-0.0021755782802586054,-1.4449908875256413e-05,39.046499561162335,0.06143563245802844,0.00040804750569891366,21.0,0.3418211738008357,422.0,0.5805243445692885,0.009999999999990905,0.044999999999987494,0.22222222222208188,7.306591209510493e-05,-0.0006040451108855205,-0.0001992164154326348,-0.0012404890312909256,3,1,2,STOP_LOSS,0
2025-10-21 04:45:00+00:00,BUY,1,150.899,150.68817076020963,150.6859320958478,0.0022386643618403923,1.4835514893010506e-05,65.48821798301714,0.07850366836417311,0.0005202398184492482,20.0,0.2547651646955067,527.0,0.22843822843822847,0.027999999999991587,0.06200000000001182,0.4516129032255846,0.00019221846622907712,0.0012274904786548912,0.0019521264234256819,0.002251594048884087,4,1,3,TAKE_PROFIT,1
2025-10-22 10:00:00+00:00,SELL,-1,151.662,151.7661260501183,151.7668062680615,-0.0006802179431986133,-4.485091474453807e-06,34.60268772165816,0.05679481227710359,0.0003744828122872149,20.0,0.3521448385535531,935.0,0.47709320695102675,-0.06399999999999295,0.11699999999999022,0.5470085470085325,-0.000421813005022198,-0.0005469702461365911,-0.0003756945405650747,-0.0016982622432858419,10,2,1,STOP_LOSS,0
2025-10-22 10:05:00+00:00,BUY,1,151.817,151.7681211069764,151.76780020334738,0.0003209036290172662,2.1137529329209916e-06,54.508235812981624,0.06588089711445316,0.0004339494069468713,20.0,0.30357813684981433,457.0,-0.5112299465240642,0.15500000000000114,0.1839999999999975,0.8423913043478437,0.001022009468423235,0.0005206342511434592,0.0003624095623411261,-0.00046086893545860264,10,2,1,STOP_LOSS,0
2025-10-22 11:35:00+00:00,SELL,-1,151.736,151.76799215374902,151.7686101812428,-0.0006180274937719332,-4.073044589101685e-06,47.09430236462116,0.07237723638023043,0.00047699449293661645,20.0,0.2763299761119772,550.0,0.25,0.016999999999995907,0.03200000000001069,0.5312499999996947,0.00011864116321080864,0.0004483477068333297,-0.0007309989660646554,-7.90784722038973e-05,11,2,29,STOP_LOSS,0
2025-10-22 19:45:00+00:00,SELL,-1,151.709,151.81343600134701,151.81377618834938,-0.0003401870023651554,-2.2423653334024705e-06,38.2699776393333,0.07157021889027891,0.00047175987509164854,20.0,0.2794458408833582,768.0,0.12775330396475781,0.0010000000000047748,0.06499999999999773,0.015384615384689382,1.3183307296271707e-05,0.00034947512792116164,-0.000632390237475744,-0.0007706189980635214,19,2,4,STOP_LOSS,0
2025-10-27 10:30:00+00:00,SELL,-1,152.816,152.975098671976,152.97798187603485,-0.002883204058832689,-1.8867160891743593e-05,33.955250581098724,0.07218654838279609,0.00047237559144851384,20.0,0.277059929419849,553.0,0.38250000000000006,-0.09299999999998931,0.1419999999999959,0.6549295774647323,-0.0006147406971420688,-0.0006082048800266637,-0.000941422594142316,-0.0006212764287722994,10,0,34,TAKE_PROFIT,1
2025-10-28 15:45:00+00:00,BUY,1,152.235,152.10472667884017,152.10372688431735,0.0009997945228121807,6.56744193393228e-06,58.282102514168315,0.06508465064028723,0.00042752751102103476,20.0,0.3072921157791397,531.0,0.3111111111111111,-0.042999999999977945,0.057999999999992724,0.7413793103445403,-0.00028237828182653413,-0.00025611726230334586,-0.0005711584669317871,0.000512628403556814,15,1,4,STOP_LOSS,0
2025-10-28 16:45:00+00:00,SELL,-1,151.995,152.10075122127176,152.1026573447461,-0.0019061234743276145,-1.2540698538291486e-05,37.82812544152893,0.06643273781403963,0.0004370718629825957,20.0,0.30105638662649364,224.0,-0.6097560975609756,-0.009999999999990905,0.04899999999997817,0.20408163265296653,-7.236556451717391e-05,-0.0008742637778711426,-0.0009530695412118817,-0.0015765100009853539,16,1,11,TAKE_PROFIT,1
2025-10-28 18:45:00+00:00,BUY,1,152.191,152.0962024429465,152.09453023838884,0.0016722045576500477,1.0987539063742585e-05,57.88702204198364,0.07280089722895082,0.00047835218395930653,20.0,0.2747218888951629,359.0,-0.07712082262210795,-0.014000000000010004,0.07499999999998863,0.18666666666682835,-8.541168431841495e-05,8.542627712282425e-05,0.00023660083467524906,0.0015926396356671368,18,1,2,STOP_LOSS,0
