direction,signal_time,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,exit_reason,profit_jpy,balance_jpy,rsi14,ema20,ema50,atr14
SELL,2025-10-21 10:55:00,2025-10-21 11:00:00,2025-10-21 11:00:00,151.148,151.2301464694279,151.2301464694279,151.02478029585816,STOP_LOSS,-82.14646942789727,3273.3590698863163,41.8924221996131,151.20292260551432,151.2042005087506,0.0821464694278929
SELL,2025-10-21 11:05:00,2025-10-21 11:10:00,2025-10-21 11:10:00,151.104,151.1952436394557,151.1952436394557,150.9671345408165,STOP_LOSS,-91.24363945568348,3182.115430430633,41.28408968522353,151.19669628251853,151.20161992368713,0.09124363945568363
BUY,2025-10-21 11:25:00,2025-10-21 11:30:00,2025-10-21 11:40:00,151.395,151.546052357865,151.29429842809003,151.546052357865,TAKE_PROFIT,151.05235786498383,3333.1677882956164,60.6223236279924,151.21665420392787,151.20908601942378,0.10070157190998093
BUY,2025-10-21 19:30:00,2025-10-21 19:35:00,2025-10-21 19:50:00,151.893,151.8248019444717,151.8248019444717,151.99529708329246,STOP_LOSS,-68.19805552831326,3264.969732767303,60.43459122206105,151.78225100021626,151.77847803170505,0.06819805552830248
SELL,2025-10-22 00:35:00,2025-10-22 00:40:00,2025-10-22 00:40:00,151.865,151.88934955108036,151.88934955108036,151.8284756733795,STOP_LOSS,-24.34955108034842,3240.6201816869543,44.95932406040756,151.87868715601155,151.87883307063316,0.024349551080344756
BUY,2025-10-22 01:55:00,2025-10-22 02:00:00,2025-10-22 02:00:00,151.945,151.92602247416804,151.92602247416804,151.97346628874794,STOP_LOSS,-18.97752583195711,3221.6426558549974,66.36268662431286,151.877911578346,151.87686652839392,0.0189775258319663
SELL,2025-10-22 03:05:00,2025-10-22 03:10:00,2025-10-22 03:10:00,151.791,151.82644462019198,151.82644462019198,151.73783306971202,STOP_LOSS,-35.44462019198136,3186.198035663016,33.502765215430514,151.8798535038237,151.88280524318841,0.03544462019197744
SELL,2025-10-22 11:25:00,2025-10-22 11:30:00,2025-10-22 12:20:00,151.7,151.77690496053563,151.77690496053563,151.5846425591965,STOP_LOSS,-76.90496053564289,3109.2930751273734,43.5975029310966,151.76976703111708,151.77139175006297,0.07690496053564973
BUY,2025-10-22 13:40:00,2025-10-22 13:45:00,2025-10-22 14:05:00,151.80200000000002,151.7513924348878,151.7513924348878,151.87791134766834,STOP_LOSS,-50.60756511221598,3058.6855100151574,54.07877467476177,151.75517075671578,151.7537974194814,0.05060756511221326
SELL,2025-10-22 18:30:00,2025-10-22 18:35:00,2025-10-22 18:45:00,151.767,151.8343397097958,151.8343397097958,151.66599043530627,STOP_LOSS,-67.33970979581727,2991.34580021934,37.750060632897586,151.85372953231416,151.8564399350377,0.06733970979581455
BUY,2025-10-22 21:55:00,2025-10-22 22:00:00,2025-10-22 22:35:00,151.89000000000001,151.96834116760357,151.83777255493098,151.96834116760357,TAKE_PROFIT,78.34116760355414,3069.686967822894,65.23779725989081,151.7630645939805,151.7625638261427,0.052227445069033165
SELL,2025-10-23 15:55:00,2025-10-23 16:00:00,2025-10-23 16:10:00,152.526,152.57777721483393,152.57777721483393,152.44833417774913,STOP_LOSS,-51.77721483391906,3017.909752988975,39.16438747084056,152.59936591514818,152.60342437769629,0.05177721483391754
BUY,2025-10-23 16:50:00,2025-10-23 16:55:00,2025-10-23 16:55:00,152.73600000000002,152.67604900136706,152.67604900136706,152.82592649794944,STOP_LOSS,-59.9509986329565,2957.9587543560183,62.571001002378,152.6039686100167,152.6005187299063,0.059950998632953466
SELL,2025-10-23 21:10:00,2025-10-23 21:15:00,2025-10-23 21:40:00,152.627,152.56982394874865,152.6651173675009,152.56982394874865,TAKE_PROFIT,57.176051251360605,3015.134805607379,39.99498683270437,152.66646592382486,152.66880247728554,0.03811736750090002
BUY,2025-10-24 02:20:00,2025-10-24 02:25:00,2025-10-24 02:25:00,152.637,152.60884253434847,152.60884253434847,152.67923619847733,STOP_LOSS,-28.157465651531766,2986.977339955847,62.50796600289104,152.5692916536009,152.56765714908158,0.02815746565154235
SELL,2025-10-24 03:20:00,2025-10-24 03:25:00,2025-10-24 03:45:00,152.532,152.5750864914271,152.5750864914271,152.46737026285936,STOP_LOSS,-43.08649142708987,2943.8908485287575,44.15759903872983,152.56884141624167,152.57014358181925,0.043086491427090125
BUY,2025-10-24 04:00:00,2025-10-24 04:05:00,2025-10-24 04:20:00,152.69500000000002,152.76907514366897,152.64561657088737,152.76907514366897,TAKE_PROFIT,74.0751436689493,3017.965992197707,65.08837361061319,152.57530905198047,152.57085238409627,0.049383429112638114
SELL,2025-10-24 10:35:00,2025-10-24 10:40:00,2025-10-24 10:40:00,152.815,152.86622243920218,152.86622243920218,152.73816634119672,STOP_LOSS,-51.22243920217784,2966.743552995529,39.93831503861378,152.87321924028961,152.87548148151546,0.05122243920218228
BUY,2025-10-24 11:25:00,2025-10-24 11:30:00,2025-10-24 11:35:00,152.99,152.9370224164672,152.9370224164672,153.06946637529924,STOP_LOSS,-52.97758353282234,2913.765969462707,64.07490951898623,152.8795521242605,152.87567574964672,0.0529775835328181
